timestamp,timestamp_local,ax,ay,az,fall_state
1,2024-02-27 22:00:01,0.45174674607033927,0.5279041937089919,0.8517011856683876,1
1,2024-02-27 22:00:01,0.2484028895806274,-0.7135955814519663,0.5459245060233178,1
1,2024-02-27 22:00:01,-0.9189281313126052,-0.15460464541516572,0.8989169506339802,1
1,2024-02-27 22:00:01,-0.13562887461798967,-0.48219093899372645,0.5903002918332207,1
1,2024-02-27 22:00:01,0.2552085557668644,0.8100954000677327,0.6194780267333178,1
1,2024-02-27 22:00:01,0.32467900216038315,0.40184048368116976,-0.554191125691387,1
1,2024-02-27 22:00:01,-0.1003813047917228,-0.8804612143518378,-0.7775732553417767,1
1,2024-02-27 22:00:01,-0.08242826728508135,-0.4836096398055363,-0.8528588703076692,1
1,2024-02-27 22:00:01,0.040895393586273254,-0.7574404105316235,-0.3953078129626333,1
1,2024-02-27 22:00:01,0.7908184878574693,0.7877305516842279,-0.45320525729233174,1
1,2024-02-27 22:00:01,-0.6359795533029036,0.36255796791152406,0.42648709454961886,1
1,2024-02-27 22:00:01,-0.6904335910245127,0.09242436545205845,-0.9458683363724807,1
1,2024-02-27 22:00:01,0.7724379038899878,0.10272537283547312,-0.39127435189323334,1
1,2024-02-27 22:00:01,0.17749537813230454,-0.7555360203224559,0.7780605336552333,1
1,2024-02-27 22:00:01,0.097509777797951,0.513508857269845,-0.6207952105983869,1
1,2024-02-27 22:00:01,0.4879236765779609,-0.3321880503732597,-0.439084016362447,1
1,2024-02-27 22:00:01,0.5695964796993465,-0.8946974686511087,-0.8935068484280653,1
1,2024-02-27 22:00:01,-0.28599351127886474,-0.009681510512420388,0.18175108141527052,1
1,2024-02-27 22:00:01,-0.7340266475735056,0.4436544747117286,-0.44782493745639496,1
1,2024-02-27 22:00:01,-0.49795542431070405,-0.41646299554043464,0.4659510863687395,1
1,2024-02-27 22:00:01,-0.12859494822256012,0.9336195020660414,-0.13464927500935597,1
1,2024-02-27 22:00:01,1.4048059129967232,1.4198689246948601,2.101828833972364,1
1,2024-02-27 22:00:01,3.4250749593342853,2.507156377812884,5.582129861201944,1
1,2024-02-27 22:00:01,6.877274829658407,2.810501069793632,9.98997043194292,1
1,2024-02-27 22:00:01,8.28544485117495,4.773804910632751,11.68125583291093,1
1,2024-02-27 22:00:01,9.394899703885592,5.755352290488213,15.399043822136024,1
1,2024-02-27 22:00:01,12.793157403519036,5.533890752443772,17.70314625428611,1
1,2024-02-27 22:00:01,13.76621682563928,7.020140868022307,20.53402912309935,1
1,2024-02-27 22:00:01,16.100826905599284,8.749410034390502,23.53242583477617,1
1,2024-02-27 22:00:01,18.782080353082563,9.995720539323184,26.697934116367716,1
1,2024-02-27 22:00:01,20.792852643118252,10.707704632782916,30.951527165807462,1
1,2024-02-27 22:00:01,22.028776566138074,10.418887317252029,33.48237455411704,1
1,2024-02-27 22:00:01,24.60959255261878,12.6563952571348,36.82495122023328,1
1,2024-02-27 22:00:01,26.614040149898774,12.394619846751711,38.309011735453915,1
1,2024-02-27 22:00:01,27.994166152307688,14.016358250151635,41.51513003128912,1
1,2024-02-27 22:00:01,30.57734545672076,15.93356482913954,44.25541807794695,1
1,2024-02-27 22:00:01,31.835856977675604,16.770536590665337,48.955113014115405,1
1,2024-02-27 22:00:01,33.99908273945938,16.20147555634352,51.96413735678576,1
1,2024-02-27 22:00:01,35.14852209271929,18.232162366300386,53.96803584652645,1
1,2024-02-27 22:00:01,37.909736726026345,18.193487102949263,57.4392374828359,1
1,2024-02-27 22:00:01,40.61707352540022,20.90649101444507,60.394314171233,1
1,2024-02-27 22:00:01,40.29326395471631,20.33633073163408,59.66200208670787,1
1,2024-02-27 22:00:01,39.621700678537636,19.85976217411067,60.512591161347906,1
1,2024-02-27 22:00:01,40.05465269974092,19.973645022659586,59.20800617669048,1
1,2024-02-27 22:00:01,40.940233992239335,20.120940441235792,60.095233926138604,1
1,2024-02-27 22:00:01,39.493951765699464,20.61457290179852,60.97271161056604,1
1,2024-02-27 22:00:01,39.947380847134326,20.049638813708395,59.78196770490605,1
1,2024-02-27 22:00:01,40.615613026655744,20.07118630517546,60.577889634134806,1
1,2024-02-27 22:00:01,39.97142521936805,19.919051543917142,59.56283702952906,1
1,2024-02-27 22:00:01,39.11985835636615,20.95672973036002,60.72477922490199,1
1,2024-02-27 22:00:01,40.82634855377419,19.67550915999977,60.47830739465681,1
1,2024-02-27 22:00:01,39.998413849772966,19.874085790162045,60.94339874157476,1
1,2024-02-27 22:00:01,40.36737466321976,19.337598043949406,60.26210597555337,1
1,2024-02-27 22:00:01,40.164848392782275,20.800037287740412,59.735896553987196,1
1,2024-02-27 22:00:01,40.92207690421459,19.882105832848385,59.69639977707546,1
1,2024-02-27 22:00:01,39.33204126889933,19.633488464638628,60.47051404919717,1
1,2024-02-27 22:00:01,39.26057412085765,19.00180961637417,60.56291395570718,1
1,2024-02-27 22:00:01,40.72437418747018,20.574267644419983,59.180573852747315,1
1,2024-02-27 22:00:01,39.86412157503361,19.4156126779696,59.05851636749933,1
1,2024-02-27 22:00:01,39.411579091596685,19.947462173092234,59.891610134228074,1
1,2024-02-27 22:00:01,39.44796156709036,20.049930798625052,59.01845282111675,1
1,2024-02-27 22:00:01,40.15409119004225,20.076219686861272,59.9874827247448,1
1,2024-02-27 22:00:01,39.19572802586735,19.422088516322347,59.48637900809362,1
1,2024-02-27 22:00:01,40.31603335624007,20.32270248387063,60.09381926755597,1
1,2024-02-27 22:00:01,40.286449749361175,20.63615168004236,60.20884435768154,1
1,2024-02-27 22:00:01,40.86871839994897,20.287198638763112,60.59953207251032,1
1,2024-02-27 22:00:01,40.83154558015754,20.403415841411604,59.612933741910666,1
1,2024-02-27 22:00:01,40.152970934664346,19.628090635789345,59.98192465303628,1
1,2024-02-27 22:00:01,39.92484533163618,19.005156728922724,60.26411076278318,1
1,2024-02-27 22:00:01,40.758620541855876,19.846645431408092,60.41345698275489,1
1,2024-02-27 22:00:01,39.42923549368837,19.958321704646476,59.862806510896796,1
1,2024-02-27 22:00:01,39.57940302322673,20.444694401613386,60.229854117691865,1
1,2024-02-27 22:00:01,40.46664185804027,20.954888341935572,60.55011667870733,1
1,2024-02-27 22:00:01,39.836510819771284,20.655508300004712,60.49346603289785,1
1,2024-02-27 22:00:01,39.397423235336106,20.675096185602094,59.76003119940348,1
1,2024-02-27 22:00:01,39.27455629066413,19.4731460694715,59.49904265492035,1
1,2024-02-27 22:00:01,39.512405481449385,20.896309366226394,60.11105901567185,1
1,2024-02-27 22:00:01,39.44946389477368,20.28650785557094,60.84851942782429,1
